distance;n_common_business_interest;skills_distinct_sum;common_skills;hobbies_distinct_sum;common_hobbies;proximityScore;businessInterestsScore;skillsScore;hobbiesScore;total_score
100;5;4;0;2;0;34;24,89;20;0;78,89
100;5;4;3;3;3;34;24,89;5;15;78,89
100;5;5;0;3;0;34;24,89;20;0;78,89
100;5;4;0;3;0;34;24,89;20;0;78,89
100;5;3;0;4;0;34;24,89;20;0;78,89
100;5;2;1;3;2;34;24,89;10;10;78,89
200;1;2;0;4;3;28,9;18,75;20;11,25;78,9
200;1;4;0;4;3;28,9;18,75;20;11,25;78,9
200;1;3;0;4;3;28,9;18,75;20;11,25;78,9
200;1;5;0;4;3;28,9;18,75;20;11,25;78,9
100;2;3;2;2;2;34;23,32;6,67;15;78,99
100;2;3;2;3;3;34;23,32;6,67;15;78,99
100;2;3;2;4;4;34;23,32;6,67;15;78,99
100;1;4;1;4;3;34;18,75;15;11,25;79
0;5;3;2;2;1;40;24,89;6,67;7,5;79,05
0;5;3;2;4;2;40;24,89;6,67;7,5;79,05
0;2;5;2;4;1;40;23,32;12;3,75;79,07
100;3;3;1;2;1;34;24,25;13,33;7,5;79,09
100;3;3;1;4;2;34;24,25;13,33;7,5;79,09
300;2;4;0;4;3;24,56;23,32;20;11,25;79,13
300;2;2;0;4;3;24,56;23,32;20;11,25;79,13
300;2;5;0;4;3;24,56;23,32;20;11,25;79,13
300;2;3;0;4;3;24,56;23,32;20;11,25;79,13
200;3;5;1;3;2;28,9;24,25;16;10;79,15
400;2;3;0;4;4;20,88;23,32;20;15;79,2
400;2;5;0;4;4;20,88;23,32;20;15;79,2
400;2;3;0;3;3;20,88;23,32;20;15;79,2
400;2;5;0;3;3;20,88;23,32;20;15;79,2
400;2;2;0;3;3;20,88;23,32;20;15;79,2
400;2;4;0;2;2;20,88;23,32;20;15;79,2
400;2;3;0;2;2;20,88;23,32;20;15;79,2
400;2;4;0;4;4;20,88;23,32;20;15;79,2
400;2;2;0;4;4;20,88;23,32;20;15;79,2
400;2;4;0;3;3;20,88;23,32;20;15;79,2
400;2;5;0;2;2;20,88;23,32;20;15;79,2
400;2;2;0;2;2;20,88;23,32;20;15;79,2
200;2;5;2;4;4;28,9;23,32;12;15;79,22
200;2;5;2;3;3;28,9;23,32;12;15;79,22
200;2;5;2;2;2;28,9;23,32;12;15;79,22
0;3;4;4;4;4;40;24,25;0;15;79,25
0;3;4;4;3;3;40;24,25;0;15;79,25
0;3;4;4;2;2;40;24,25;0;15;79,25
0;3;4;3;3;2;40;24,25;5;10;79,25
0;3;2;1;3;1;40;24,25;10;5;79,25
0;3;5;5;2;2;40;24,25;0;15;79,25
0;3;2;2;3;3;40;24,25;0;15;79,25
0;3;4;2;3;1;40;24,25;10;5;79,25
0;3;2;2;4;4;40;24,25;0;15;79,25
0;3;4;1;4;0;40;24,25;15;0;79,25
0;3;3;3;2;2;40;24,25;0;15;79,25
0;3;3;3;3;3;40;24,25;0;15;79,25
0;3;4;1;3;0;40;24,25;15;0;79,25
0;3;3;3;4;4;40;24,25;0;15;79,25
0;3;2;2;2;2;40;24,25;0;15;79,25
0;3;4;1;2;0;40;24,25;15;0;79,25
100;3;5;1;3;1;34;24,25;16;5;79,25
0;3;5;5;3;3;40;24,25;0;15;79,25
0;3;5;5;4;4;40;24,25;0;15;79,25
300;4;3;0;3;2;24,56;24,7;20;10;79,27
300;4;2;0;3;2;24,56;24,7;20;10;79,27
300;4;4;1;2;2;24,56;24,7;15;15;79,27
300;4;4;1;4;4;24,56;24,7;15;15;79,27
300;4;4;1;3;3;24,56;24,7;15;15;79,27
300;4;4;0;3;2;24,56;24,7;20;10;79,27
300;4;5;0;3;2;24,56;24,7;20;10;79,27
0;2;5;1;4;0;40;23,32;16;0;79,32
0;2;5;1;3;0;40;23,32;16;0;79,32
0;2;5;1;2;0;40;23,32;16;0;79,32
100;2;5;2;3;2;34;23,32;12;10;79,32
200;3;4;1;4;3;28,9;24,25;15;11,25;79,4
300;5;2;0;3;2;24,56;24,89;20;10;79,45
300;5;4;0;3;2;24,56;24,89;20;10;79,45
300;5;4;1;4;4;24,56;24,89;15;15;79,45
300;5;4;1;3;3;24,56;24,89;15;15;79,45
300;5;5;0;3;2;24,56;24,89;20;10;79,45
300;5;4;1;2;2;24,56;24,89;15;15;79,45
300;5;3;0;3;2;24,56;24,89;20;10;79,45
200;2;5;1;4;3;28,9;23,32;16;11,25;79,47
100;3;4;2;4;3;34;24,25;10;11,25;79,5
100;3;2;1;4;3;34;24,25;10;11,25;79,5
0;3;5;4;4;3;40;24,25;4;11,25;79,5
100;4;3;1;4;2;34;24,7;13,33;7,5;79,54
100;4;3;1;2;1;34;24,7;13,33;7,5;79,54
0;2;4;3;4;3;40;23,32;5;11,25;79,57
0;1;3;1;2;1;40;18,75;13,33;7,5;79,58
0;1;3;1;4;2;40;18,75;13,33;7,5;79,58
200;4;5;1;3;2;28,9;24,7;16;10;79,6
0;4;4;3;3;2;40;24,7;5;10;79,7
100;4;5;1;3;1;34;24,7;16;5;79,7
0;4;4;2;3;1;40;24,7;10;5;79,7
0;4;5;5;3;3;40;24,7;0;15;79,7
0;4;2;2;4;4;40;24,7;0;15;79,7
0;4;4;1;4;0;40;24,7;15;0;79,7
0;4;5;5;2;2;40;24,7;0;15;79,7
0;4;5;5;4;4;40;24,7;0;15;79,7
0;4;4;1;3;0;40;24,7;15;0;79,7
0;4;3;3;2;2;40;24,7;0;15;79,7
0;4;3;3;3;3;40;24,7;0;15;79,7
0;4;4;1;2;0;40;24,7;15;0;79,7
0;4;2;2;3;3;40;24,7;0;15;79,7
0;4;4;4;2;2;40;24,7;0;15;79,7
0;4;3;3;4;4;40;24,7;0;15;79,7
0;4;4;4;3;3;40;24,7;0;15;79,7
0;4;4;4;4;4;40;24,7;0;15;79,7
0;4;2;2;2;2;40;24,7;0;15;79,7
0;4;2;1;3;1;40;24,7;10;5;79,7
200;2;3;0;2;1;28,9;23,32;20;7,5;79,72
200;2;4;0;4;2;28,9;23,32;20;7,5;79,72
200;2;4;0;2;1;28,9;23,32;20;7,5;79,72
200;2;2;0;2;1;28,9;23,32;20;7,5;79,72
200;2;2;0;4;2;28,9;23,32;20;7,5;79,72
200;2;5;0;2;1;28,9;23,32;20;7,5;79,72
200;2;5;0;4;2;28,9;23,32;20;7,5;79,72
200;2;3;0;4;2;28,9;23,32;20;7,5;79,72
100;5;3;1;2;1;34;24,89;13,33;7,5;79,72
100;5;3;1;4;2;34;24,89;13,33;7,5;79,72
100;1;5;2;3;3;34;18,75;12;15;79,75
0;1;5;1;3;1;40;18,75;16;5;79,75
100;1;5;2;4;4;34;18,75;12;15;79,75
100;1;5;2;2;2;34;18,75;12;15;79,75
0;3;5;3;2;1;40;24,25;8;7,5;79,75
0;3;5;3;4;2;40;24,25;8;7,5;79,75
200;5;5;1;3;2;28,9;24,89;16;10;79,79
100;2;4;1;2;1;34;23,32;15;7,5;79,82
100;2;4;1;4;2;34;23,32;15;7,5;79,82
300;3;5;1;2;2;24,56;24,25;16;15;79,82
300;3;5;1;4;4;24,56;24,25;16;15;79,82
300;3;5;1;3;3;24,56;24,25;16;15;79,82
200;4;4;1;4;3;28,9;24,7;15;11,25;79,85
0;5;4;3;3;2;40;24,89;5;10;79,89
0;5;4;4;4;4;40;24,89;0;15;79,89
0;5;3;3;4;4;40;24,89;0;15;79,89
0;5;2;2;4;4;40;24,89;0;15;79,89
0;5;3;3;2;2;40;24,89;0;15;79,89
0;5;2;1;3;1;40;24,89;10;5;79,89
0;5;4;4;3;3;40;24,89;0;15;79,89
0;5;4;1;4;0;40;24,89;15;0;79,89
0;5;4;1;2;0;40;24,89;15;0;79,89
100;5;5;1;3;1;34;24,89;16;5;79,89
0;5;4;1;3;0;40;24,89;15;0;79,89
0;5;2;2;3;3;40;24,89;0;15;79,89
0;5;4;2;3;1;40;24,89;10;5;79,89
0;5;3;3;3;3;40;24,89;0;15;79,89
0;5;2;2;2;2;40;24,89;0;15;79,89
0;5;4;4;2;2;40;24,89;0;15;79,89
0;5;5;5;4;4;40;24,89;0;15;79,89
0;5;5;5;2;2;40;24,89;0;15;79,89
0;5;5;5;3;3;40;24,89;0;15;79,89
100;3;3;2;2;2;34;24,25;6,67;15;79,92
100;3;3;2;4;4;34;24,25;6,67;15;79,92
100;3;3;2;3;3;34;24,25;6,67;15;79,92
100;4;4;2;4;3;34;24,7;10;11,25;79,95
0;4;5;4;4;3;40;24,7;4;11,25;79,95
100;4;2;1;4;3;34;24,7;10;11,25;79,95
0;2;3;2;3;2;40;23,32;6,67;10;79,99
0;1;4;2;4;3;40;18,75;10;11,25;80
0;1;2;1;4;3;40;18,75;10;11,25;80
100;1;5;1;4;3;34;18,75;16;11,25;80
0;3;5;2;4;1;40;24,25;12;3,75;80
200;5;4;1;4;3;28,9;24,89;15;11,25;80,04
300;3;2;0;4;3;24,56;24,25;20;11,25;80,07
300;3;4;0;4;3;24,56;24,25;20;11,25;80,07
300;3;5;0;4;3;24,56;24,25;20;11,25;80,07
300;3;3;0;4;3;24,56;24,25;20;11,25;80,07
400;3;4;0;3;3;20,88;24,25;20;15;80,14
400;3;3;0;2;2;20,88;24,25;20;15;80,14
400;3;2;0;3;3;20,88;24,25;20;15;80,14
400;3;4;0;2;2;20,88;24,25;20;15;80,14
400;3;3;0;3;3;20,88;24,25;20;15;80,14
400;3;4;0;4;4;20,88;24,25;20;15;80,14
400;3;3;0;4;4;20,88;24,25;20;15;80,14
400;3;5;0;4;4;20,88;24,25;20;15;80,14
400;3;5;0;3;3;20,88;24,25;20;15;80,14
400;3;5;0;2;2;20,88;24,25;20;15;80,14
400;3;2;0;2;2;20,88;24,25;20;15;80,14
400;3;2;0;4;4;20,88;24,25;20;15;80,14
100;5;2;1;4;3;34;24,89;10;11,25;80,14
0;5;5;4;4;3;40;24,89;4;11,25;80,14
100;5;4;2;4;3;34;24,89;10;11,25;80,14
200;3;5;2;2;2;28,9;24,25;12;15;80,15
200;3;5;2;3;3;28,9;24,25;12;15;80,15
200;3;5;2;4;4;28,9;24,25;12;15;80,15
0;4;5;3;2;1;40;24,7;8;7,5;80,2
0;4;5;3;4;2;40;24,7;8;7,5;80,2
100;1;4;0;2;1;34;18,75;20;7,5;80,25
100;1;2;0;4;2;34;18,75;20;7,5;80,25
100;1;2;0;2;1;34;18,75;20;7,5;80,25
100;1;4;0;4;2;34;18,75;20;7,5;80,25
100;1;5;0;4;2;34;18,75;20;7,5;80,25
100;1;5;0;2;1;34;18,75;20;7,5;80,25
100;1;3;0;4;2;34;18,75;20;7,5;80,25
100;1;3;0;2;1;34;18,75;20;7,5;80,25
0;3;5;1;2;0;40;24,25;16;0;80,25
100;3;5;2;3;2;34;24,25;12;10;80,25
0;3;5;1;4;0;40;24,25;16;0;80,25
0;3;5;1;3;0;40;24,25;16;0;80,25
300;4;5;1;4;4;24,56;24,7;16;15;80,27
300;4;5;1;3;3;24,56;24,7;16;15;80,27
300;4;5;1;2;2;24,56;24,7;16;15;80,27
0;2;5;2;3;1;40;23,32;12;5;80,32
100;2;5;3;2;2;34;23,32;8;15;80,32
100;2;5;3;3;3;34;23,32;8;15;80,32
100;2;5;3;4;4;34;23,32;8;15;80,32
100;4;3;2;3;3;34;24,7;6,67;15;80,37
100;4;3;2;4;4;34;24,7;6,67;15;80,37
100;4;3;2;2;2;34;24,7;6,67;15;80,37
0;5;5;3;4;2;40;24,89;8;7,5;80,39
0;5;5;3;2;1;40;24,89;8;7,5;80,39
0;2;3;1;4;1;40;23,32;13,33;3,75;80,4
200;3;5;1;4;3;28,9;24,25;16;11,25;80,4
0;1;3;2;4;4;40;18,75;6,67;15;80,42
0;1;3;2;2;2;40;18,75;6,67;15;80,42
0;1;3;2;3;3;40;18,75;6,67;15;80,42
300;5;5;1;3;3;24,56;24,89;16;15;80,45
300;5;5;1;2;2;24,56;24,89;16;15;80,45
300;5;5;1;4;4;24,56;24,89;16;15;80,45
0;4;5;2;4;1;40;24,7;12;3,75;80,45
0;3;4;3;4;3;40;24,25;5;11,25;80,5
300;4;4;0;4;3;24,56;24,7;20;11,25;80,52
300;4;5;0;4;3;24,56;24,7;20;11,25;80,52
300;4;3;0;4;3;24,56;24,7;20;11,25;80,52
300;4;2;0;4;3;24,56;24,7;20;11,25;80,52
200;2;3;1;4;4;28,9;23,32;13,33;15;80,55
200;2;3;1;3;3;28,9;23,32;13,33;15;80,55
200;2;3;1;2;2;28,9;23,32;13,33;15;80,55
100;5;3;2;3;3;34;24,89;6,67;15;80,55
100;5;3;2;2;2;34;24,89;6,67;15;80,55
100;5;3;2;4;4;34;24,89;6,67;15;80,55
100;2;5;2;4;3;34;23,32;12;11,25;80,57
400;4;5;0;2;2;20,88;24,7;20;15;80,58
400;4;2;0;2;2;20,88;24,7;20;15;80,58
400;4;5;0;3;3;20,88;24,7;20;15;80,58
400;4;4;0;2;2;20,88;24,7;20;15;80,58
400;4;4;0;4;4;20,88;24,7;20;15;80,58
400;4;3;0;2;2;20,88;24,7;20;15;80,58
400;4;2;0;4;4;20,88;24,7;20;15;80,58
400;4;3;0;3;3;20,88;24,7;20;15;80,58
400;4;4;0;3;3;20,88;24,7;20;15;80,58
400;4;3;0;4;4;20,88;24,7;20;15;80,58
400;4;2;0;3;3;20,88;24,7;20;15;80,58
400;4;5;0;4;4;20,88;24,7;20;15;80,58
200;4;5;2;2;2;28,9;24,7;12;15;80,6
200;4;5;2;3;3;28,9;24,7;12;15;80,6
200;4;5;2;4;4;28,9;24,7;12;15;80,6
0;5;5;2;4;1;40;24,89;12;3,75;80,64
100;2;3;1;3;2;34;23,32;13,33;10;80,65
200;3;4;0;2;1;28,9;24,25;20;7,5;80,65
200;3;2;0;4;2;28,9;24,25;20;7,5;80,65
200;3;5;0;4;2;28,9;24,25;20;7,5;80,65
200;3;3;0;2;1;28,9;24,25;20;7,5;80,65
200;3;4;0;4;2;28,9;24,25;20;7,5;80,65
200;3;5;0;2;1;28,9;24,25;20;7,5;80,65
200;3;3;0;4;2;28,9;24,25;20;7,5;80,65
200;3;2;0;2;1;28,9;24,25;20;7,5;80,65
300;5;2;0;4;3;24,56;24,89;20;11,25;80,7
300;5;3;0;4;3;24,56;24,89;20;11,25;80,7
300;5;5;0;4;3;24,56;24,89;20;11,25;80,7
300;5;4;0;4;3;24,56;24,89;20;11,25;80,7
0;4;5;1;2;0;40;24,7;16;0;80,7
0;4;5;1;3;0;40;24,7;16;0;80,7
100;4;5;2;3;2;34;24,7;12;10;80,7
0;4;5;1;4;0;40;24,7;16;0;80,7
0;1;5;2;3;2;40;18,75;12;10;80,75
100;3;4;1;2;1;34;24,25;15;7,5;80,75
100;3;4;1;4;2;34;24,25;15;7,5;80,75
400;5;5;0;3;3;20,88;24,89;20;15;80,77
400;5;2;0;2;2;20,88;24,89;20;15;80,77
400;5;4;0;3;3;20,88;24,89;20;15;80,77
400;5;4;0;2;2;20,88;24,89;20;15;80,77
400;5;5;0;2;2;20,88;24,89;20;15;80,77
400;5;4;0;4;4;20,88;24,89;20;15;80,77
400;5;3;0;2;2;20,88;24,89;20;15;80,77
400;5;2;0;3;3;20,88;24,89;20;15;80,77
400;5;5;0;4;4;20,88;24,89;20;15;80,77
400;5;2;0;4;4;20,88;24,89;20;15;80,77
400;5;3;0;4;4;20,88;24,89;20;15;80,77
400;5;3;0;3;3;20,88;24,89;20;15;80,77
200;5;5;2;3;3;28,9;24,89;12;15;80,79
200;5;5;2;2;2;28,9;24,89;12;15;80,79
200;5;5;2;4;4;28,9;24,89;12;15;80,79
0;2;2;1;2;1;40;23,32;10;7,5;80,82
0;2;4;2;2;1;40;23,32;10;7,5;80,82
100;2;5;1;4;2;34;23,32;16;7,5;80,82
0;2;2;1;4;2;40;23,32;10;7,5;80,82
100;2;5;1;2;1;34;23,32;16;7,5;80,82
0;2;4;2;4;2;40;23,32;10;7,5;80,82
200;4;5;1;4;3;28,9;24,7;16;11,25;80,85
0;5;5;1;4;0;40;24,89;16;0;80,89
0;5;5;1;2;0;40;24,89;16;0;80,89
100;5;5;2;3;2;34;24,89;12;10;80,89
0;5;5;1;3;0;40;24,89;16;0;80,89
0;3;3;2;3;2;40;24,25;6,67;10;80,92
0;4;4;3;4;3;40;24,7;5;11,25;80,95
200;5;5;1;4;3;28,9;24,89;16;11,25;81,04
100;2;5;0;4;1;34;23,32;20;3,75;81,07
100;2;4;0;4;1;34;23,32;20;3,75;81,07
100;2;3;0;4;1;34;23,32;20;3,75;81,07
100;2;2;0;4;1;34;23,32;20;3,75;81,07
100;1;3;1;4;4;34;18,75;13,33;15;81,08
100;1;3;1;3;3;34;18,75;13,33;15;81,08
100;1;3;1;2;2;34;18,75;13,33;15;81,08
200;4;5;0;4;2;28,9;24,7;20;7,5;81,1
200;4;2;0;2;1;28,9;24,7;20;7,5;81,1
200;4;2;0;4;2;28,9;24,7;20;7,5;81,1
200;4;5;0;2;1;28,9;24,7;20;7,5;81,1
200;4;4;0;2;1;28,9;24,7;20;7,5;81,1
200;4;4;0;4;2;28,9;24,7;20;7,5;81,1
200;4;3;0;4;2;28,9;24,7;20;7,5;81,1
200;4;3;0;2;1;28,9;24,7;20;7,5;81,1
0;5;4;3;4;3;40;24,89;5;11,25;81,14
100;4;4;1;2;1;34;24,7;15;7,5;81,2
100;4;4;1;4;2;34;24,7;15;7,5;81,2
0;2;3;2;4;3;40;23,32;6,67;11,25;81,24
0;1;4;1;4;2;40;18,75;15;7,5;81,25
0;1;4;1;2;1;40;18,75;15;7,5;81,25
100;3;5;3;4;4;34;24,25;8;15;81,25
100;3;5;3;3;3;34;24,25;8;15;81,25
0;3;5;2;3;1;40;24,25;12;5;81,25
100;3;5;3;2;2;34;24,25;8;15;81,25
200;5;2;0;4;2;28,9;24,89;20;7,5;81,29
200;5;5;0;2;1;28,9;24,89;20;7,5;81,29
200;5;4;0;4;2;28,9;24,89;20;7,5;81,29
200;5;4;0;2;1;28,9;24,89;20;7,5;81,29
200;5;5;0;4;2;28,9;24,89;20;7,5;81,29
200;5;3;0;2;1;28,9;24,89;20;7,5;81,29
200;5;3;0;4;2;28,9;24,89;20;7,5;81,29
200;5;2;0;2;1;28,9;24,89;20;7,5;81,29
0;2;5;3;3;2;40;23,32;8;10;81,32
0;3;3;1;4;1;40;24,25;13,33;3,75;81,34
0;4;3;2;3;2;40;24,7;6,67;10;81,37
100;5;4;1;4;2;34;24,89;15;7,5;81,39
100;5;4;1;2;1;34;24,89;15;7,5;81,39
200;3;3;1;2;2;28,9;24,25;13,33;15;81,49
200;3;3;1;3;3;28,9;24,25;13,33;15;81,49
200;3;3;1;4;4;28,9;24,25;13,33;15;81,49
100;3;5;2;4;3;34;24,25;12;11,25;81,5
0;5;3;2;3;2;40;24,89;6,67;10;81,55
100;3;3;1;3;2;34;24,25;13,33;10;81,59
0;2;3;1;3;1;40;23,32;13,33;5;81,65
0;4;5;2;3;1;40;24,7;12;5;81,7
100;4;5;3;3;3;34;24,7;8;15;81,7
100;4;5;3;4;4;34;24,7;8;15;81,7
100;4;5;3;2;2;34;24,7;8;15;81,7
0;1;5;3;2;2;40;18,75;8;15;81,75
0;1;5;3;3;3;40;18,75;8;15;81,75
0;1;5;3;4;4;40;18,75;8;15;81,75
0;3;4;2;4;2;40;24,25;10;7,5;81,75
100;3;5;1;4;2;34;24,25;16;7,5;81,75
0;3;4;2;2;1;40;24,25;10;7,5;81,75
0;3;2;1;2;1;40;24,25;10;7,5;81,75
0;3;2;1;4;2;40;24,25;10;7,5;81,75
100;3;5;1;2;1;34;24,25;16;7,5;81,75
0;4;3;1;4;1;40;24,7;13,33;3,75;81,79
100;5;5;3;4;4;34;24,89;8;15;81,89
100;5;5;3;3;3;34;24,89;8;15;81,89
100;5;5;3;2;2;34;24,89;8;15;81,89
0;5;5;2;3;1;40;24,89;12;5;81,89
100;2;3;1;4;3;34;23,32;13,33;11,25;81,9
200;4;3;1;4;4;28,9;24,7;13,33;15;81,94
200;4;3;1;2;2;28,9;24,7;13,33;15;81,94
200;4;3;1;3;3;28,9;24,7;13,33;15;81,94
100;4;5;2;4;3;34;24,7;12;11,25;81,95
0;5;3;1;4;1;40;24,89;13,33;3,75;81,97
0;1;5;2;4;3;40;18,75;12;11,25;82
100;3;4;0;4;1;34;24,25;20;3,75;82
100;3;2;0;4;1;34;24,25;20;3,75;82
100;3;3;0;4;1;34;24,25;20;3,75;82
100;3;5;0;4;1;34;24,25;20;3,75;82
100;4;3;1;3;2;34;24,7;13,33;10;82,04
0;2;4;1;4;1;40;23,32;15;3,75;82,07
0;1;3;1;3;2;40;18,75;13,33;10;82,08
200;5;3;1;4;4;28,9;24,89;13,33;15;82,12
200;5;3;1;3;3;28,9;24,89;13,33;15;82,12
200;5;3;1;2;2;28,9;24,89;13,33;15;82,12
100;5;5;2;4;3;34;24,89;12;11,25;82,14
0;3;3;2;4;3;40;24,25;6,67;11,25;82,17
100;4;5;1;2;1;34;24,7;16;7,5;82,2
0;4;2;1;2;1;40;24,7;10;7,5;82,2
0;4;2;1;4;2;40;24,7;10;7,5;82,2
100;4;5;1;4;2;34;24,7;16;7,5;82,2
0;4;4;2;2;1;40;24,7;10;7,5;82,2
0;4;4;2;4;2;40;24,7;10;7,5;82,2
200;2;3;0;3;2;28,9;23,32;20;10;82,22
200;2;2;0;3;2;28,9;23,32;20;10;82,22
200;2;4;1;2;2;28,9;23,32;15;15;82,22
200;2;4;0;3;2;28,9;23,32;20;10;82,22
200;2;4;1;4;4;28,9;23,32;15;15;82,22
200;2;5;0;3;2;28,9;23,32;20;10;82,22
200;2;4;1;3;3;28,9;23,32;15;15;82,22
100;5;3;1;3;2;34;24,89;13,33;10;82,22
0;1;5;1;2;1;40;18,75;16;7,5;82,25
0;1;5;1;4;2;40;18,75;16;7,5;82,25
0;3;5;3;3;2;40;24,25;8;10;82,25
100;2;2;0;3;1;34;23,32;20;5;82,32
100;2;4;2;3;3;34;23,32;10;15;82,32
100;2;2;1;2;2;34;23,32;10;15;82,32
100;2;2;1;3;3;34;23,32;10;15;82,32
100;2;4;2;4;4;34;23,32;10;15;82,32
100;2;4;0;3;1;34;23,32;20;5;82,32
0;2;5;4;4;4;40;23,32;4;15;82,32
0;2;5;4;3;3;40;23,32;4;15;82,32
100;2;5;0;3;1;34;23,32;20;5;82,32
100;2;2;1;4;4;34;23,32;10;15;82,32
100;2;4;1;3;2;34;23,32;15;10;82,32
100;2;3;0;3;1;34;23,32;20;5;82,32
0;2;5;4;2;2;40;23,32;4;15;82,32
100;2;4;2;2;2;34;23,32;10;15;82,32
100;5;5;1;4;2;34;24,89;16;7,5;82,39
0;5;2;1;4;2;40;24,89;10;7,5;82,39
0;5;4;2;2;1;40;24,89;10;7,5;82,39
0;5;2;1;2;1;40;24,89;10;7,5;82,39
100;5;5;1;2;1;34;24,89;16;7,5;82,39
0;5;4;2;4;2;40;24,89;10;7,5;82,39
100;4;5;0;4;1;34;24,7;20;3,75;82,45
100;4;4;0;4;1;34;24,7;20;3,75;82,45
100;4;2;0;4;1;34;24,7;20;3,75;82,45
100;4;3;0;4;1;34;24,7;20;3,75;82,45
0;1;3;0;4;1;40;18,75;20;3,75;82,5
0;1;4;0;4;1;40;18,75;20;3,75;82,5
0;1;5;0;4;1;40;18,75;20;3,75;82,5
0;1;2;0;4;1;40;18,75;20;3,75;82,5
0;2;5;3;4;3;40;23,32;8;11,25;82,57
0;3;3;1;3;1;40;24,25;13,33;5;82,59
0;4;3;2;4;3;40;24,7;6,67;11,25;82,62
100;5;2;0;4;1;34;24,89;20;3,75;82,64
100;5;4;0;4;1;34;24,89;20;3,75;82,64
100;5;5;0;4;1;34;24,89;20;3,75;82,64
100;5;3;0;4;1;34;24,89;20;3,75;82,64
200;1;2;0;3;3;28,9;18,75;20;15;82,65
200;1;2;0;2;2;28,9;18,75;20;15;82,65
200;1;2;0;4;4;28,9;18,75;20;15;82,65
200;1;5;0;3;3;28,9;18,75;20;15;82,65
200;1;5;0;2;2;28,9;18,75;20;15;82,65
200;1;4;0;4;4;28,9;18,75;20;15;82,65
200;1;3;0;2;2;28,9;18,75;20;15;82,65
200;1;4;0;2;2;28,9;18,75;20;15;82,65
200;1;5;0;4;4;28,9;18,75;20;15;82,65
200;1;3;0;3;3;28,9;18,75;20;15;82,65
200;1;4;0;3;3;28,9;18,75;20;15;82,65
200;1;3;0;4;4;28,9;18,75;20;15;82,65
0;4;5;3;3;2;40;24,7;8;10;82,7
100;1;5;0;3;2;34;18,75;20;10;82,75
100;1;4;1;4;4;34;18,75;15;15;82,75
100;1;2;0;3;2;34;18,75;20;10;82,75
100;1;4;1;2;2;34;18,75;15;15;82,75
100;1;4;0;3;2;34;18,75;20;10;82,75
100;1;4;1;3;3;34;18,75;15;15;82,75
100;1;3;0;3;2;34;18,75;20;10;82,75
0;5;3;2;4;3;40;24,89;6,67;11,25;82,8
0;2;5;2;4;2;40;23,32;12;7,5;82,82
0;2;5;2;2;1;40;23,32;12;7,5;82,82
100;3;3;1;4;3;34;24,25;13,33;11,25;82,84
300;2;4;0;3;3;24,56;23,32;20;15;82,88
300;2;3;0;4;4;24,56;23,32;20;15;82,88
300;2;5;0;4;4;24,56;23,32;20;15;82,88
300;2;5;0;3;3;24,56;23,32;20;15;82,88
300;2;5;0;2;2;24,56;23,32;20;15;82,88
300;2;2;0;4;4;24,56;23,32;20;15;82,88
300;2;3;0;3;3;24,56;23,32;20;15;82,88
300;2;2;0;3;3;24,56;23,32;20;15;82,88
300;2;3;0;2;2;24,56;23,32;20;15;82,88
300;2;4;0;2;2;24,56;23,32;20;15;82,88
300;2;2;0;2;2;24,56;23,32;20;15;82,88
300;2;4;0;4;4;24,56;23,32;20;15;82,88
0;5;5;3;3;2;40;24,89;8;10;82,89
0;3;4;1;4;1;40;24,25;15;3,75;83
0;4;3;1;3;1;40;24,7;13,33;5;83,04
0;2;5;1;4;1;40;23,32;16;3,75;83,07
200;3;3;0;3;2;28,9;24,25;20;10;83,15
200;3;4;1;3;3;28,9;24,25;15;15;83,15
200;3;4;1;4;4;28,9;24,25;15;15;83,15
200;3;2;0;3;2;28,9;24,25;20;10;83,15
200;3;5;0;3;2;28,9;24,25;20;10;83,15
200;3;4;1;2;2;28,9;24,25;15;15;83,15
200;3;4;0;3;2;28,9;24,25;20;10;83,15
200;2;5;1;3;3;28,9;23,32;16;15;83,22
200;2;5;1;2;2;28,9;23,32;16;15;83,22
200;2;5;1;4;4;28,9;23,32;16;15;83,22
0;5;3;1;3;1;40;24,89;13,33;5;83,22
100;3;2;1;3;3;34;24,25;10;15;83,25
100;3;4;2;2;2;34;24,25;10;15;83,25
100;3;2;1;2;2;34;24,25;10;15;83,25
100;3;4;2;4;4;34;24,25;10;15;83,25
100;3;4;2;3;3;34;24,25;10;15;83,25
100;3;4;0;3;1;34;24,25;20;5;83,25
100;3;4;1;3;2;34;24,25;15;10;83,25
0;3;5;4;2;2;40;24,25;4;15;83,25
0;3;5;4;4;4;40;24,25;4;15;83,25
100;3;2;0;3;1;34;24,25;20;5;83,25
100;3;2;1;4;4;34;24,25;10;15;83,25
0;3;5;4;3;3;40;24,25;4;15;83,25
100;3;5;0;3;1;34;24,25;20;5;83,25
100;3;3;0;3;1;34;24,25;20;5;83,25
100;4;3;1;4;3;34;24,7;13,33;11,25;83,29
0;2;2;0;2;0;40;23,32;20;0;83,32
0;2;5;0;4;0;40;23,32;20;0;83,32
0;2;4;0;3;0;40;23,32;20;0;83,32
0;2;4;3;2;2;40;23,32;5;15;83,32
0;2;4;3;3;3;40;23,32;5;15;83,32
0;2;3;0;2;0;40;23,32;20;0;83,32
0;2;4;3;4;4;40;23,32;5;15;83,32
100;2;5;1;3;2;34;23,32;16;10;83,32
